Android_Time,Work_Cycle,Left_Arm_Activity,Left_Arm_Angle,Left_Arm_Speed,Right_Arm_Activity,Right_Arm_Angle,Right_Arm_Speed,Trunk_Activity,Trunk_Angle,Glove_Angle_Activity,Wrist_Angle,Glove_Speed_Activity,Wrist_Speed,Glove_Pressure_Activity,Thumb_Pressure
hhmmss,NUMBER,STATUS,degrees,degrees/s,STATUS,degrees,degrees/s,STATUS,degrees,STATUS,degrees,STATUS,degrees/s,STATUS,N
131053,1,0,19.374533,8.657203,0,3.403858,7.280289,0,-1.390866,0,1.945216,0,0.482250,0,0.000000
131054,1,0,25.515881,8.697570,1,54.940407,8.538488,0,-1.374168,0,1.945216,0,0.481576,0,0.000000
131055,1,0,23.767073,8.654763,2,99.603203,9.401322,0,-1.358012,0,1.989934,0,0.485145,0,0.000000
131056,1,0,29.736410,8.714227,2,112.011787,10.831348,0,-1.332828,0,1.967575,0,0.484442,0,0.000000
131057,1,0,19.425701,8.951261,0,4.395807,12.573141,0,-1.366534,0,1.967575,0,0.487830,0,0.000000
131058,1,2,69.124779,9.717255,0,11.283620,12.594305,0,-1.350902,0,1.967575,0,0.491096,0,0.000000
131059,1,2,64.985703,9.719629,2,71.357147,13.876499,0,-1.355398,0,1.989934,0,0.502094,0,0.000000
131100,1,2,64.137131,9.649696,2,76.536560,14.013233,0,-1.356099,0,1.945216,0,0.501147,0,0.000000
131101,1,0,18.192238,10.933249,0,10.617610,15.568411,0,-1.347252,0,1.989934,0,0.500232,0,0.000000
131102,1,0,21.720943,11.347780,0,11.505333,16.406788,0,-1.361048,0,1.989934,0,0.510527,0,0.000000
131103,1,0,20.198318,11.816555,0,28.750212,16.783558,0,-1.378321,0,1.989934,0,0.513154,0,0.000000
131104,1,0,9.278776,12.478226,0,10.024313,17.636950,0,-1.379734,0,2.012292,0,0.519303,0,0.000000
131105,1,0,12.009736,12.463656,0,14.494935,17.403351,0,-1.346907,0,1.945216,0,0.518158,0,0.000000
131106,1,0,13.007988,12.475350,1,30.018173,17.652853,0,-1.355699,0,1.989934,0,0.520542,0,0.000000
131107,1,0,11.681772,12.345932,0,22.264378,17.741692,0,-1.372120,0,1.989934,0,0.526293,0,0.000000
131108,1,0,10.439801,12.476377,0,10.741960,18.165821,0,-1.380171,0,1.967575,0,0.531870,0,0.000000
131109,1,0,10.422630,12.292913,0,10.693621,17.895773,0,-1.356663,0,1.989934,0,0.537280,0,0.000000
131110,1,0,10.475108,12.115708,0,10.679907,17.632467,0,-1.367816,0,2.627441,0,0.586879,2,54.095421
131111,1,0,10.376215,11.941105,0,10.673882,17.378057,0,-1.372633,0,2.727776,0,0.584854,2,88.528648
131112,1,0,10.440448,11.774174,0,10.654945,17.130959,0,-1.421494,0,4.114026,0,0.729817,0,0.000000
131113,1,0,10.431430,11.611511,0,10.756604,16.894342,0,-1.395274,1,40.044716,0,1.103733,0,0.000000
131114,1,0,10.411157,11.455696,0,10.665159,16.664627,0,-1.430879,1,44.650646,0,1.156722,0,0.000000
131115,1,0,10.448291,11.300337,0,10.727571,16.437477,0,-1.432864,0,10.477803,0,1.793537,0,0.000000
131116,1,0,10.384573,11.150725,0,10.683575,16.217113,0,-1.434426,0,4.631060,0,1.880719,0,0.000000
131117,1,0,10.442196,11.007837,0,10.732787,16.002893,0,-1.432476,-1,-34.236641,0,2.204606,0,0.000000
131118,1,0,10.482992,10.865513,0,10.755002,15.793884,0,-1.446325,-1,-31.506203,0,2.575761,0,0.000000
131119,1,0,10.489468,10.728936,0,10.747117,15.590356,0,-1.448486,0,1.354210,0,2.575382,0,0.000000
131120,2,0,10.410722,10.593289,0,10.750084,15.391322,0,-1.451184,0,2.377198,0,2.551733,0,0.000000
131121,2,0,10.454386,10.459013,0,10.671653,15.202628,0,-1.400981,0,2.530418,0,0.007731,0,0.000000
131122,2,0,10.423656,0.011237,0,10.614610,0.010935,0,-1.426372,0,2.724001,0,0.000000,0,0.000000
131123,2,0,10.508694,0.000000,0,10.738352,0.000000,0,-1.425995,0,2.667281,0,2.666606,0,0.000000
131124,2,0,10.431488,2.295799,0,10.784800,2.449603,0,-1.421807,0,2.638921,0,1.445097,0,0.000000
131125,2,0,10.410522,1.538261,0,10.695615,1.435277,0,-1.418299,0,2.649277,0,1.330560,0,0.000000
131126,2,0,10.466514,1.126098,0,10.738036,1.146146,0,-1.436177,0,2.737067,0,1.068820,0,0.000000
131128,2,0,10.479748,0.926306,0,10.787653,0.932160,0,-1.373431,0,2.731066,0,0.968496,0,0.000000
131129,2,0,10.557749,0.823797,0,10.759351,0.835617,0,-1.416376,0,2.753424,0,0.936135,0,0.000000
131130,2,0,10.476970,0.743090,0,10.765409,0.763146,0,-1.414358,0,2.731066,0,0.883430,0,0.000000
131131,2,0,10.516679,0.722862,0,10.686503,0.727082,0,-1.400252,0,2.747423,0,0.884796,0,0.000000
131132,2,0,10.493640,0.657304,0,10.674000,0.646179,0,-1.369298,0,2.725064,0,0.811329,0,0.000000
131133,2,0,10.452984,0.611288,0,10.689039,0.600933,0,-1.413420,0,2.725065,0,0.774913,0,0.000000
131134,2,0,10.510018,0.569806,0,10.734900,0.577453,0,-1.387928,0,2.702706,0,0.704467,0,0.000000
131135,2,0,10.461423,0.560428,0,10.755527,0.572034,0,-1.367852,0,2.747423,0,0.701658,0,0.000000
131136,2,0,10.487584,0.575350,0,10.734243,0.575240,0,-1.399932,0,2.769782,0,0.716481,0,0.000000
131137,2,0,10.489542,0.574886,0,10.662523,0.564578,0,-1.347403,0,2.769782,0,0.745157,0,0.000000
131138,2,0,10.448373,0.563076,0,10.792029,0.583820,0,-1.345371,0,2.686348,0,0.717290,0,0.000000
131139,2,0,10.423616,0.568743,0,10.712050,0.580929,-1,-38.545246,0,2.714156,0,0.686773,0,0.000000
131140,2,0,10.043982,0.558058,0,10.660807,0.568296,-1,-24.206009,0,2.720157,0,0.695772,0,0.000000
131141,2,0,10.525433,0.554517,0,10.792621,0.565495,0,-8.379814,0,2.725065,0,0.669540,0,0.000000
131142,2,0,10.576989,0.603076,0,10.697518,0.561358,-1,-44.728664,0,2.725064,0,0.646069,0,0.000000
131143,2,0,10.468527,0.599190,0,10.643404,0.553272,-1,-24.953913,0,2.725065,0,0.636124,0,0.000000
131144,2,0,10.499016,0.590931,0,10.706700,0.532818,0,-7.181503,0,2.702706,0,0.605833,0,0.000000
131145,2,0,10.505820,0.596446,0,10.739922,0.528491,0,-0.693374,0,2.758874,0,0.609031,0,0.000000
131146,2,0,10.468326,0.611119,0,10.761035,0.542441,0,6.401021,0,2.702705,0,0.601994,0,0.000000
